dt,sku_id,channel_id,warehouse_id,sales_qty,sales_amt,return_qty,return_amt,net_sales_qty,net_sales_amt,order_count,shipment_qty,avg_price,is_promotion,promo_out_qty,exclude_cal_flag,etl_time
2026-07-03,1038,1,3,69,3180.9000,0,0.0000,69,3180.9000,34,69,46.1000,0,0,0,"2026-09-04 12:34:54"
2026-07-03,1039,1,1,116,12876.5500,1,111.9700,115,12876.5500,57,115,111.9700,0,0,0,"2026-09-04 12:34:54"
2026-07-03,1039,1,2,93,11334.0500,2,249.1000,91,11334.0500,45,91,124.5500,0,0,0,"2026-09-04 12:34:54"
2026-07-03,1039,1,3,19,1474.4000,0,0.0000,19,1474.4000,9,19,77.6000,0,0,0,"2026-09-04 12:34:54"
2026-07-03,1040,1,1,79,3126.2400,1,40.0800,78,3126.2400,39,78,40.0800,0,0,0,"2026-09-04 12:34:54"
2026-07-03,1040,1,2,13,749.3200,0,0.0000,13,749.3200,6,13,57.6400,0,0,0,"2026-09-04 12:34:54"
2026-07-03,1040,1,3,87,6817.2200,1,79.2700,86,6817.2200,43,86,79.2700,0,0,0,"2026-09-04 12:34:54"
2026-07-03,1041,1,1,197,7493.6000,7,276.0800,190,7493.6000,95,190,39.4400,0,0,0,"2026-09-04 12:34:54"
2026-07-03,1041,1,2,163,26447.6500,8,1365.0400,155,26447.6500,77,155,170.6300,0,0,0,"2026-09-04 12:34:54"
2026-07-03,1041,1,3,164,18568.4400,2,229.2400,162,18568.4400,81,162,114.6200,0,0,0,"2026-09-04 12:34:54"
2026-07-03,1042,1,1,34,4748.4400,0,0.0000,34,4748.4400,17,34,139.6600,0,0,0,"2026-09-04 12:34:54"
2026-07-03,1042,1,2,295,26517.9200,9,834.4800,286,26517.9200,143,286,92.7200,1,295,0,"2026-09-04 12:34:54"
2026-07-03,1042,1,3,158,17826.1200,2,228.5400,156,17826.1200,78,156,114.2700,0,0,0,"2026-09-04 12:34:54"
2026-07-03,1043,1,1,169,29255.5200,1,174.1400,168,29255.5200,84,168,174.1400,0,0,0,"2026-09-04 12:34:54"
2026-07-03,1043,1,2,130,15131.7000,1,117.3000,129,15131.7000,64,129,117.3000,0,0,0,"2026-09-04 12:34:54"
2026-07-03,1043,1,3,24,3270.4800,0,0.0000,24,3270.4800,12,24,136.2700,0,0,0,"2026-09-04 12:34:54"
2026-07-03,1044,1,1,195,33554.2400,7,1249.3600,188,33554.2400,94,188,178.4800,0,0,0,"2026-09-04 12:34:54"
2026-07-03,1044,1,2,108,4069.4400,0,0.0000,108,4069.4400,54,108,37.6800,0,0,0,"2026-09-04 12:34:54"
2026-07-03,1044,1,3,90,11400.9000,1,128.1000,89,11400.9000,44,89,128.1000,0,0,0,"2026-09-04 12:34:54"
2026-07-03,1045,1,1,37,1831.5000,0,0.0000,37,1831.5000,18,37,49.5000,0,0,0,"2026-09-04 12:34:54"
2026-07-03,1045,1,2,120,6802.0400,1,57.1600,119,6802.0400,59,119,57.1600,0,0,0,"2026-09-04 12:34:54"
2026-07-03,1045,1,3,111,8112.7400,4,303.2800,107,8112.7400,53,107,75.8200,0,0,0,"2026-09-04 12:34:54"
2026-07-03,1046,1,1,78,6429.7500,3,257.1900,75,6429.7500,37,75,85.7300,0,0,0,"2026-09-04 12:34:54"
2026-07-03,1046,1,2,121,22041.6300,4,753.5600,117,22041.6300,58,117,188.3900,0,0,0,"2026-09-04 12:34:54"
2026-07-03,1046,1,3,16,600.8000,0,0.0000,16,600.8000,8,16,37.5500,0,0,0,"2026-09-04 12:34:54"
2026-07-03,1047,1,1,190,1875.9000,5,50.7000,185,1875.9000,92,185,10.1400,0,0,0,"2026-09-04 12:34:54"
2026-07-03,1047,1,2,131,2674.9800,5,106.1500,126,2674.9800,63,126,21.2300,0,0,0,"2026-09-04 12:34:54"
2026-07-03,1047,1,3,55,3462.4900,2,130.6600,53,3462.4900,26,53,65.3300,0,0,0,"2026-09-04 12:34:54"
2026-07-03,1048,1,1,150,18819.6800,2,254.3200,148,18819.6800,74,148,127.1600,0,0,0,"2026-09-04 12:34:54"
2026-07-03,1048,1,2,26,4492.0200,0,0.0000,26,4492.0200,13,26,172.7700,0,0,0,"2026-09-04 12:34:54"
2026-07-03,1048,1,3,171,32585.0400,4,780.4800,167,32585.0400,83,167,195.1200,0,0,0,"2026-09-04 12:34:54"
2026-07-03,1049,1,1,42,5641.6000,2,282.0800,40,5641.6000,20,40,141.0400,0,0,0,"2026-09-04 12:34:54"
2026-07-03,1049,1,2,75,9347.6500,2,256.1000,73,9347.6500,36,73,128.0500,0,0,0,"2026-09-04 12:34:54"
2026-07-03,1049,1,3,76,4838.1200,2,130.7600,74,4838.1200,37,74,65.3800,0,0,0,"2026-09-04 12:34:54"
2026-07-03,1050,1,1,187,29469.4400,5,809.6000,182,29469.4400,91,182,161.9200,0,0,0,"2026-09-04 12:34:54"
2026-07-03,1050,1,2,149,737.9400,2,10.0400,147,737.9400,73,147,5.0200,0,0,0,"2026-09-04 12:34:54"
2026-07-03,1050,1,3,119,8214.8400,5,360.3000,114,8214.8400,57,114,72.0600,0,0,0,"2026-09-04 12:34:54"
2026-07-04,1001,1,1,237,22154.7800,11,1078.3300,226,22154.7800,113,226,98.0300,0,0,0,"2026-09-04 12:34:54"
2026-07-04,1001,1,2,285,17331.4800,6,372.7200,279,17331.4800,139,279,62.1200,1,285,0,"2026-09-04 12:34:54"
2026-07-04,1001,1,3,230,25834.0600,4,457.2400,226,25834.0600,113,226,114.3100,0,0,0,"2026-09-04 12:34:54"
2026-07-04,1002,1,1,149,22013.5200,1,148.7400,148,22013.5200,74,148,148.7400,0,0,0,"2026-09-04 12:34:54"
2026-07-04,1002,1,2,153,7756.5000,3,155.1300,150,7756.5000,75,150,51.7100,0,0,0,"2026-09-04 12:34:54"
2026-07-04,1002,1,3,39,6174.2400,1,162.4800,38,6174.2400,19,38,162.4800,0,0,0,"2026-09-04 12:34:54"
2026-07-04,1003,1,1,150,12314.8800,6,513.1200,144,12314.8800,72,144,85.5200,0,0,0,"2026-09-04 12:34:54"
2026-07-04,1003,1,2,210,12847.2300,1,61.4700,209,12847.2300,104,209,61.4700,0,0,0,"2026-09-04 12:34:54"
2026-07-04,1003,1,3,170,6867.3000,5,208.1000,165,6867.3000,82,165,41.6200,0,0,0,"2026-09-04 12:34:54"
2026-07-04,1004,1,1,427,46570.3200,1,109.3200,426,46570.3200,213,426,109.3200,1,427,0,"2026-09-04 12:34:54"
2026-07-04,1004,1,2,202,28624.0500,7,1027.5300,195,28624.0500,97,195,146.7900,0,0,0,"2026-09-04 12:34:54"
2026-07-04,1004,1,3,116,11745.0000,0,0.0000,116,11745.0000,58,116,101.2500,0,0,0,"2026-09-04 12:34:54"
2026-07-04,1005,1,1,147,13358.8000,7,667.9400,140,13358.8000,70,140,95.4200,0,0,0,"2026-09-04 12:34:54"
2026-07-04,1005,1,2,87,14576.1400,1,169.4900,86,14576.1400,43,86,169.4900,0,0,0,"2026-09-04 12:34:54"
2026-07-04,1005,1,3,251,24266.6800,0,0.0000,251,24266.6800,125,251,96.6800,0,0,0,"2026-09-04 12:34:54"
2026-07-04,1006,1,1,197,31064.0400,8,1314.8800,189,31064.0400,94,189,164.3600,0,0,0,"2026-09-04 12:34:54"
2026-07-04,1006,1,2,221,34030.4100,2,310.7800,219,34030.4100,109,219,155.3900,0,0,0,"2026-09-04 12:34:54"
2026-07-04,1006,1,3,190,2109.9900,7,80.7100,183,2109.9900,91,183,11.5300,0,0,0,"2026-09-04 12:34:54"
2026-07-04,1007,1,1,145,13413.6000,7,680.4000,138,13413.6000,69,138,97.2000,0,0,0,"2026-09-04 12:34:54"
2026-07-04,1007,1,2,183,12308.0000,2,136.0000,181,12308.0000,90,181,68.0000,0,0,0,"2026-09-04 12:34:54"
2026-07-04,1007,1,3,119,6310.4000,3,163.2000,116,6310.4000,58,116,54.4000,0,0,0,"2026-09-04 12:34:54"
2026-07-04,1008,1,1,72,12821.0400,0,0.0000,72,12821.0400,36,72,178.0700,0,0,0,"2026-09-04 12:34:54"
2026-07-04,1008,1,2,183,12153.8400,5,341.4000,178,12153.8400,89,178,68.2800,0,0,0,"2026-09-04 12:34:54"
2026-07-04,1008,1,3,163,4561.1300,2,56.6600,161,4561.1300,80,161,28.3300,0,0,0,"2026-09-04 12:34:54"
2026-07-04,1009,1,1,219,20610.4800,8,781.4400,211,20610.4800,105,211,97.6800,0,0,0,"2026-09-04 12:34:54"
2026-07-04,1009,1,2,151,3345.0500,2,44.9000,149,3345.0500,74,149,22.4500,0,0,0,"2026-09-04 12:34:54"
2026-07-04,1009,1,3,78,14955.7500,3,598.2300,75,14955.7500,37,75,199.4100,0,0,0,"2026-09-04 12:34:54"
2026-07-04,1010,1,1,88,11500.7200,0,0.0000,88,11500.7200,44,88,130.6900,0,0,0,"2026-09-04 12:34:54"
2026-07-04,1010,1,2,51,10017.9300,0,0.0000,51,10017.9300,25,51,196.4300,0,0,0,"2026-09-04 12:34:54"
2026-07-04,1010,1,3,24,3889.9200,0,0.0000,24,3889.9200,12,24,162.0800,0,0,0,"2026-09-04 12:34:54"
2026-07-04,1011,1,1,61,1876.2000,1,31.2700,60,1876.2000,30,60,31.2700,0,0,0,"2026-09-04 12:34:54"
2026-07-04,1011,1,2,93,8218.2100,2,180.6200,91,8218.2100,45,91,90.3100,0,0,0,"2026-09-04 12:34:54"
2026-07-04,1011,1,3,28,2038.1200,0,0.0000,28,2038.1200,14,28,72.7900,0,0,0,"2026-09-04 12:34:54"
2026-07-04,1012,1,1,172,28408.7000,2,334.2200,170,28408.7000,85,170,167.1100,0,0,0,"2026-09-04 12:34:54"
2026-07-04,1012,1,2,222,13847.8600,1,62.6600,221,13847.8600,110,221,62.6600,0,0,0,"2026-09-04 12:34:54"
2026-07-04,1012,1,3,140,709.3200,2,10.2800,138,709.3200,69,138,5.1400,0,0,0,"2026-09-04 12:34:54"
2026-07-04,1013,1,1,187,32178.9600,0,0.0000,187,32178.9600,93,187,172.0800,0,0,0,"2026-09-04 12:34:54"
2026-07-04,1013,1,2,183,26353.6000,2,291.2000,181,26353.6000,90,181,145.6000,0,0,0,"2026-09-04 12:34:54"
2026-07-04,1013,1,3,72,7243.4200,1,102.0200,71,7243.4200,35,71,102.0200,0,0,0,"2026-09-04 12:34:54"
2026-07-04,1014,1,1,153,10118.5900,4,271.6400,149,10118.5900,74,149,67.9100,0,0,0,"2026-09-04 12:34:54"
2026-07-04,1014,1,2,45,7553.7000,0,0.0000,45,7553.7000,22,45,167.8600,0,0,0,"2026-09-04 12:34:54"
2026-07-04,1014,1,3,173,7372.0600,7,310.8700,166,7372.0600,83,166,44.4100,0,0,0,"2026-09-04 12:34:54"
2026-07-04,1015,1,1,147,18793.8900,6,799.7400,141,18793.8900,70,141,133.2900,0,0,0,"2026-09-04 12:34:54"
2026-07-04,1015,1,2,214,11366.3700,7,384.3700,207,11366.3700,103,207,54.9100,0,0,0,"2026-09-04 12:34:54"
2026-07-04,1015,1,3,47,2056.5000,2,91.4000,45,2056.5000,22,45,45.7000,0,0,0,"2026-09-04 12:34:54"
2026-07-04,1016,1,1,38,761.8300,1,20.5900,37,761.8300,18,37,20.5900,0,0,0,"2026-09-04 12:34:54"
2026-07-04,1016,1,2,183,15069.2500,8,688.8800,175,15069.2500,87,175,86.1100,0,0,0,"2026-09-04 12:34:54"
2026-07-04,1016,1,3,202,32293.9500,7,1159.2700,195,32293.9500,97,195,165.6100,0,0,0,"2026-09-04 12:34:54"
2026-07-04,1017,1,1,97,18163.2000,1,189.2000,96,18163.2000,48,96,189.2000,0,0,0,"2026-09-04 12:34:54"
2026-07-04,1017,1,2,177,25914.5700,0,0.0000,177,25914.5700,88,177,146.4100,0,0,0,"2026-09-04 12:34:54"
2026-07-04,1017,1,3,89,11170.7200,1,126.9400,88,11170.7200,44,88,126.9400,0,0,0,"2026-09-04 12:34:54"
2026-07-04,1018,1,1,142,11776.5200,5,429.8000,137,11776.5200,68,137,85.9600,0,0,0,"2026-09-04 12:34:54"
2026-07-04,1018,1,2,139,18321.9200,3,404.1600,136,18321.9200,68,136,134.7200,0,0,0,"2026-09-04 12:34:54"
2026-07-04,1018,1,3,107,4299.2600,0,0.0000,107,4299.2600,53,107,40.1800,0,0,0,"2026-09-04 12:34:54"
2026-07-04,1019,1,1,199,17364.1000,9,822.5100,190,17364.1000,95,190,91.3900,0,0,0,"2026-09-04 12:34:54"
2026-07-04,1019,1,2,42,8330.2800,0,0.0000,42,8330.2800,21,42,198.3400,0,0,0,"2026-09-04 12:34:54"
2026-07-04,1019,1,3,90,13042.0600,1,146.5400,89,13042.0600,44,89,146.5400,0,0,0,"2026-09-04 12:34:54"
2026-07-04,1020,1,1,216,9811.2000,6,280.3200,210,9811.2000,105,210,46.7200,0,0,0,"2026-09-04 12:34:54"
2026-07-04,1020,1,2,16,1476.1600,0,0.0000,16,1476.1600,8,16,92.2600,0,0,0,"2026-09-04 12:34:54"
2026-07-04,1020,1,3,202,38352.6000,7,1376.7600,195,38352.6000,97,195,196.6800,0,0,0,"2026-09-04 12:34:54"
2026-07-04,1021,1,1,144,9026.9400,2,127.1400,142,9026.9400,71,142,63.5700,0,0,0,"2026-09-04 12:34:54"
2026-07-04,1021,1,2,216,1910.6100,9,83.0700,207,1910.6100,103,207,9.2300,0,0,0,"2026-09-04 12:34:54"
2026-07-04,1021,1,3,193,21334.2400,5,567.4000,188,21334.2400,94,188,113.4800,0,0,0,"2026-09-04 12:34:54"
2026-07-04,1022,1,1,199,2447.2800,1,12.3600,198,2447.2800,99,198,12.3600,0,0,0,"2026-09-04 12:34:54"
2026-07-04,1022,1,2,146,7161.0600,4,201.7200,142,7161.0600,71,142,50.4300,0,0,0,"2026-09-04 12:34:54"
2026-07-04,1022,1,3,168,13937.2800,0,0.0000,168,13937.2800,84,168,82.9600,0,0,0,"2026-09-04 12:34:54"
2026-07-04,1023,1,1,217,8092.4800,8,309.7600,209,8092.4800,104,209,38.7200,0,0,0,"2026-09-04 12:34:54"
2026-07-04,1023,1,2,38,4342.6900,1,117.3700,37,4342.6900,18,37,117.3700,0,0,0,"2026-09-04 12:34:54"
2026-07-04,1023,1,3,16,1878.0800,0,0.0000,16,1878.0800,8,16,117.3800,0,0,0,"2026-09-04 12:34:54"
2026-07-04,1024,1,1,412,63840.6300,1,155.3300,411,63840.6300,205,411,155.3300,1,412,0,"2026-09-04 12:34:54"
2026-07-04,1024,1,2,55,9254.3300,2,349.2200,53,9254.3300,26,53,174.6100,0,0,0,"2026-09-04 12:34:54"
2026-07-04,1024,1,3,35,4163.3000,1,122.4500,34,4163.3000,17,34,122.4500,0,0,0,"2026-09-04 12:34:54"
2026-07-04,1025,1,1,247,3179.3200,3,39.0900,244,3179.3200,122,244,13.0300,1,247,0,"2026-09-04 12:34:54"
2026-07-04,1025,1,2,33,3398.0100,0,0.0000,33,3398.0100,16,33,102.9700,0,0,0,"2026-09-04 12:34:54"
2026-07-04,1025,1,3,41,3767.9000,0,0.0000,41,3767.9000,20,41,91.9000,0,0,0,"2026-09-04 12:34:54"
2026-07-04,1026,1,1,13,628.0300,0,0.0000,13,628.0300,6,13,48.3100,0,0,0,"2026-09-04 12:34:54"
2026-07-04,1026,1,2,80,9314.4000,0,0.0000,80,9314.4000,40,80,116.4300,0,0,0,"2026-09-04 12:34:54"
2026-07-04,1026,1,3,64,1360.1700,1,21.5900,63,1360.1700,31,63,21.5900,1,64,0,"2026-09-04 12:34:54"
2026-07-04,1027,1,1,236,26804.1000,1,114.0600,235,26804.1000,117,235,114.0600,0,0,0,"2026-09-04 12:34:54"
2026-07-04,1027,1,2,136,5707.6800,4,172.9600,132,5707.6800,66,132,43.2400,0,0,0,"2026-09-04 12:34:54"
2026-07-04,1027,1,3,49,7667.0300,0,0.0000,49,7667.0300,24,49,156.4700,0,0,0,"2026-09-04 12:34:54"
2026-07-04,1028,1,1,186,3999.6600,8,179.7600,178,3999.6600,89,178,22.4700,0,0,0,"2026-09-04 12:34:54"
2026-07-04,1028,1,2,128,15222.0600,2,241.6200,126,15222.0600,63,126,120.8100,0,0,0,"2026-09-04 12:34:54"
2026-07-04,1028,1,3,453,88322.7300,6,1185.5400,447,88322.7300,223,447,197.5900,1,453,0,"2026-09-04 12:34:54"
2026-07-04,1029,1,1,35,481.2500,0,0.0000,35,481.2500,17,35,13.7500,0,0,0,"2026-09-04 12:34:54"
2026-07-04,1029,1,2,27,2103.3000,0,0.0000,27,2103.3000,13,27,77.9000,0,0,0,"2026-09-04 12:34:54"
2026-07-04,1029,1,3,46,8741.8400,0,0.0000,46,8741.8400,23,46,190.0400,0,0,0,"2026-09-04 12:34:54"
2026-07-04,1030,1,1,194,30676.9800,8,1319.4400,186,30676.9800,93,186,164.9300,0,0,0,"2026-09-04 12:34:54"
2026-07-04,1030,1,2,450,4153.6000,10,94.4000,440,4153.6000,220,440,9.4400,1,450,0,"2026-09-04 12:34:54"
2026-07-04,1030,1,3,51,2237.0000,1,44.7400,50,2237.0000,25,50,44.7400,0,0,0,"2026-09-04 12:34:54"
2026-07-04,1031,1,1,106,3353.6800,3,97.6800,103,3353.6800,51,103,32.5600,0,0,0,"2026-09-04 12:34:54"
2026-07-04,1031,1,2,105,12462.4500,0,0.0000,105,12462.4500,52,105,118.6900,0,0,0,"2026-09-04 12:34:54"
2026-07-04,1031,1,3,123,19384.5800,1,158.8900,122,19384.5800,61,122,158.8900,0,0,0,"2026-09-04 12:34:54"
2026-07-04,1032,1,1,197,26137.9600,0,0.0000,197,26137.9600,98,197,132.6800,0,0,0,"2026-09-04 12:34:54"
2026-07-04,1032,1,2,317,40650.8800,13,1738.3600,304,40650.8800,152,304,133.7200,1,317,0,"2026-09-04 12:34:54"
2026-07-04,1032,1,3,125,21768.7500,0,0.0000,125,21768.7500,62,125,174.1500,0,0,0,"2026-09-04 12:34:54"
2026-07-04,1033,1,1,136,3174.6000,6,146.5200,130,3174.6000,65,130,24.4200,0,0,0,"2026-09-04 12:34:54"
2026-07-04,1033,1,2,164,17058.0500,7,760.5500,157,17058.0500,78,157,108.6500,0,0,0,"2026-09-04 12:34:54"
2026-07-04,1033,1,3,95,836.2900,4,36.7600,91,836.2900,45,91,9.1900,0,0,0,"2026-09-04 12:34:54"
2026-07-04,1034,1,1,118,8055.7500,3,210.1500,115,8055.7500,57,115,70.0500,0,0,0,"2026-09-04 12:34:54"
2026-07-04,1034,1,2,37,4696.0400,0,0.0000,37,4696.0400,18,37,126.9200,0,0,0,"2026-09-04 12:34:54"
2026-07-04,1034,1,3,118,11609.6200,5,513.7000,113,11609.6200,56,113,102.7400,0,0,0,"2026-09-04 12:34:54"
2026-07-04,1035,1,1,21,3441.9000,0,0.0000,21,3441.9000,10,21,163.9000,0,0,0,"2026-09-04 12:34:54"
2026-07-04,1035,1,2,390,22663.2000,10,596.4000,380,22663.2000,190,380,59.6400,1,390,0,"2026-09-04 12:34:54"
2026-07-04,1035,1,3,228,18053.3100,1,79.5300,227,18053.3100,113,227,79.5300,0,0,0,"2026-09-04 12:34:54"
2026-07-04,1036,1,1,217,26792.7800,6,761.8800,211,26792.7800,105,211,126.9800,0,0,0,"2026-09-04 12:34:54"
2026-07-04,1036,1,2,60,10579.2000,2,364.8000,58,10579.2000,29,58,182.4000,0,0,0,"2026-09-04 12:34:54"
2026-07-04,1036,1,3,120,5302.4400,3,135.9600,117,5302.4400,58,117,45.3200,0,0,0,"2026-09-04 12:34:54"
2026-07-04,1037,1,1,25,1566.0000,1,65.2500,24,1566.0000,12,24,65.2500,0,0,0,"2026-09-04 12:34:54"
2026-07-04,1037,1,2,34,1066.5800,0,0.0000,34,1066.5800,17,34,31.3700,0,0,0,"2026-09-04 12:34:54"
2026-07-04,1037,1,3,148,26105.2800,6,1103.0400,142,26105.2800,71,142,183.8400,0,0,0,"2026-09-04 12:34:54"
2026-07-04,1038,1,1,70,13108.6200,1,189.9800,69,13108.6200,34,69,189.9800,0,0,0,"2026-09-04 12:34:54"
2026-07-04,1038,1,2,18,2776.6800,0,0.0000,18,2776.6800,9,18,154.2600,0,0,0,"2026-09-04 12:34:54"
2026-07-04,1038,1,3,77,6474.4400,1,85.1900,76,6474.4400,38,76,85.1900,0,0,0,"2026-09-04 12:34:54"
2026-07-04,1039,1,1,172,9575.9600,8,467.1200,164,9575.9600,82,164,58.3900,0,0,0,"2026-09-04 12:34:54"
2026-07-04,1039,1,2,89,3651.6700,0,0.0000,89,3651.6700,44,89,41.0300,0,0,0,"2026-09-04 12:34:54"
2026-07-04,1039,1,3,24,1200.7200,0,0.0000,24,1200.7200,12,24,50.0300,0,0,0,"2026-09-04 12:34:54"
2026-07-04,1040,1,1,89,6455.1600,3,225.1800,86,6455.1600,43,86,75.0600,0,0,0,"2026-09-04 12:34:54"
2026-07-04,1040,1,2,14,2013.7600,0,0.0000,14,2013.7600,7,14,143.8400,0,0,0,"2026-09-04 12:34:54"
2026-07-04,1040,1,3,111,10788.8100,4,403.3200,107,10788.8100,53,107,100.8300,0,0,0,"2026-09-04 12:34:54"
2026-07-04,1041,1,1,229,1752.5300,8,63.4400,221,1752.5300,110,221,7.9300,0,0,0,"2026-09-04 12:34:54"
2026-07-04,1041,1,2,201,29502.7200,4,599.0400,197,29502.7200,98,197,149.7600,0,0,0,"2026-09-04 12:34:54"
2026-07-04,1041,1,3,203,38256.8000,9,1774.8000,194,38256.8000,97,194,197.2000,0,0,0,"2026-09-04 12:34:54"
2026-07-04,1042,1,1,52,3485.8500,1,68.3500,51,3485.8500,25,51,68.3500,0,0,0,"2026-09-04 12:34:54"
2026-07-04,1042,1,2,173,25671.4700,0,0.0000,173,25671.4700,86,173,148.3900,0,0,0,"2026-09-04 12:34:54"
2026-07-04,1042,1,3,221,27084.3200,3,372.7200,218,27084.3200,109,218,124.2400,0,0,0,"2026-09-04 12:34:54"
2026-07-04,1043,1,1,189,28679.4500,8,1267.6000,181,28679.4500,90,181,158.4500,0,0,0,"2026-09-04 12:34:54"
2026-07-04,1043,1,2,145,23610.3400,3,498.8100,142,23610.3400,71,142,166.2700,0,0,0,"2026-09-04 12:34:54"
2026-07-04,1043,1,3,58,8456.5200,1,148.3600,57,8456.5200,28,57,148.3600,1,58,0,"2026-09-04 12:34:54"
2026-07-04,1044,1,1,209,26107.9200,5,639.9000,204,26107.9200,102,204,127.9800,0,0,0,"2026-09-04 12:34:54"
2026-07-04,1044,1,2,264,43261.4000,4,665.5600,260,43261.4000,130,260,166.3900,1,264,0,"2026-09-04 12:34:54"
2026-07-04,1044,1,3,103,12580.5600,2,249.1200,101,12580.5600,50,101,124.5600,0,0,0,"2026-09-04 12:34:54"
2026-07-04,1045,1,1,81,7260.2400,3,279.2400,78,7260.2400,39,78,93.0800,1,81,0,"2026-09-04 12:34:54"
2026-07-04,1045,1,2,148,23213.8000,0,0.0000,148,23213.8000,74,148,156.8500,0,0,0,"2026-09-04 12:34:54"
2026-07-04,1045,1,3,133,12172.5200,2,185.8400,131,12172.5200,65,131,92.9200,0,0,0,"2026-09-04 12:34:54"
2026-07-04,1046,1,1,79,11084.9200,2,287.9200,77,11084.9200,38,77,143.9600,0,0,0,"2026-09-04 12:34:54"
2026-07-04,1046,1,2,117,20554.7000,4,727.6000,113,20554.7000,56,113,181.9000,0,0,0,"2026-09-04 12:34:54"
2026-07-04,1046,1,3,20,581.8000,0,0.0000,20,581.8000,10,20,29.0900,0,0,0,"2026-09-04 12:34:54"
2026-07-04,1047,1,1,186,14541.8000,4,319.6000,182,14541.8000,91,182,79.9000,0,0,0,"2026-09-04 12:34:54"
2026-07-04,1047,1,2,151,28149.6000,3,570.6000,148,28149.6000,74,148,190.2000,0,0,0,"2026-09-04 12:34:54"
2026-07-04,1047,1,3,50,5532.9600,2,230.5400,48,5532.9600,24,48,115.2700,0,0,0,"2026-09-04 12:34:54"
2026-07-04,1048,1,1,178,30872.3400,1,174.4200,177,30872.3400,88,177,174.4200,0,0,0,"2026-09-04 12:34:54"
2026-07-04,1048,1,2,29,4491.5200,0,0.0000,29,4491.5200,14,29,154.8800,0,0,0,"2026-09-04 12:34:54"
2026-07-04,1048,1,3,194,5248.9600,6,167.5200,188,5248.9600,94,188,27.9200,0,0,0,"2026-09-04 12:34:54"
2026-07-04,1049,1,1,54,5099.7600,0,0.0000,54,5099.7600,27,54,94.4400,0,0,0,"2026-09-04 12:34:54"
2026-07-04,1049,1,2,92,550.8000,2,12.2400,90,550.8000,45,90,6.1200,0,0,0,"2026-09-04 12:34:54"
2026-07-04,1049,1,3,105,8752.9400,2,169.9600,103,8752.9400,51,103,84.9800,0,0,0,"2026-09-04 12:34:54"
2026-07-04,1050,1,1,494,25305.6000,14,738.0800,480,25305.6000,240,480,52.7200,1,494,0,"2026-09-04 12:34:54"
2026-07-04,1050,1,2,174,2428.1800,7,101.7800,167,2428.1800,83,167,14.5400,0,0,0,"2026-09-04 12:34:54"
2026-07-04,1050,1,3,125,1471.3600,4,48.6400,121,1471.3600,60,121,12.1600,0,0,0,"2026-09-04 12:34:54"
2026-07-05,1001,1,1,191,34866.7200,2,368.9600,189,34866.7200,94,189,184.4800,0,0,0,"2026-09-04 12:34:54"
2026-07-05,1001,1,2,255,9940.0000,5,198.8000,250,9940.0000,125,250,39.7600,1,255,0,"2026-09-04 12:34:54"
2026-07-05,1001,1,3,198,30594.3600,5,792.6000,193,30594.3600,96,193,158.5200,0,0,0,"2026-09-04 12:34:54"
2026-07-05,1002,1,1,136,15680.7000,3,353.7000,133,15680.7000,66,133,117.9000,0,0,0,"2026-09-04 12:34:54"
2026-07-05,1002,1,2,169,13095.7400,3,236.6700,166,13095.7400,83,166,78.8900,0,0,0,"2026-09-04 12:34:54"
2026-07-05,1002,1,3,75,8313.1600,1,112.3400,74,8313.1600,37,74,112.3400,1,75,0,"2026-09-04 12:34:54"
2026-07-05,1003,1,1,167,17783.7000,2,215.5600,165,17783.7000,82,165,107.7800,0,0,0,"2026-09-04 12:34:54"
2026-07-05,1003,1,2,204,24496.9500,7,870.4500,197,24496.9500,98,197,124.3500,0,0,0,"2026-09-04 12:34:54"
2026-07-05,1003,1,3,176,16684.0800,8,794.4800,168,16684.0800,84,168,99.3100,0,0,0,"2026-09-04 12:34:54"
2026-07-05,1004,1,1,198,37293.4800,9,1775.8800,189,37293.4800,94,189,197.3200,0,0,0,"2026-09-04 12:34:54"
2026-07-05,1004,1,2,183,35626.3700,4,796.1200,179,35626.3700,89,179,199.0300,0,0,0,"2026-09-04 12:34:54"
2026-07-05,1004,1,3,105,12044.5500,0,0.0000,105,12044.5500,52,105,114.7100,0,0,0,"2026-09-04 12:34:54"
2026-07-05,1005,1,1,146,17955.3500,1,123.8300,145,17955.3500,72,145,123.8300,0,0,0,"2026-09-04 12:34:54"
2026-07-05,1005,1,2,65,329.2200,3,15.9300,62,329.2200,31,62,5.3100,0,0,0,"2026-09-04 12:34:54"
2026-07-05,1005,1,3,446,68873.7600,18,2896.5600,428,68873.7600,214,428,160.9200,1,446,0,"2026-09-04 12:34:54"
2026-07-05,1006,1,1,184,12686.2900,3,210.2700,181,12686.2900,90,181,70.0900,0,0,0,"2026-09-04 12:34:54"
2026-07-05,1006,1,2,202,11984.0000,2,119.8400,200,11984.0000,100,200,59.9200,0,0,0,"2026-09-04 12:34:54"
2026-07-05,1006,1,3,173,17749.8000,2,207.6000,171,17749.8000,85,171,103.8000,0,0,0,"2026-09-04 12:34:54"
2026-07-05,1007,1,1,162,23401.6000,2,292.5200,160,23401.6000,80,160,146.2600,0,0,0,"2026-09-04 12:34:54"
2026-07-05,1007,1,2,201,7889.2500,0,0.0000,201,7889.2500,100,201,39.2500,0,0,0,"2026-09-04 12:34:54"
